price,beds,property_type,url
2150000,5,Detached,https://www.rightmove.co.uk/properties/162614903#/?channel=RES_BUY
2250000,4,Detached,https://www.rightmove.co.uk/properties/160649186#/?channel=RES_BUY
2250000,4,Detached,https://www.rightmove.co.uk/properties/146150588#/?channel=RES_BUY
2300000,2,Block of Apartments,https://www.rightmove.co.uk/properties/152542031#/?channel=RES_BUY
2500000,5,Detached,https://www.rightmove.co.uk/properties/162851243#/?channel=RES_BUY
2500000,5,Detached,https://www.rightmove.co.uk/properties/161716364#/?channel=RES_BUY
2500000,5,Detached,https://www.rightmove.co.uk/properties/152387909#/?channel=RES_BUY
2650000,6,Detached,https://www.rightmove.co.uk/properties/159287687#/?channel=RES_BUY
2750000,6,Detached,https://www.rightmove.co.uk/properties/161392517#/?channel=RES_BUY
2900000,5,Detached,https://www.rightmove.co.uk/properties/160204187#/?channel=RES_BUY
2900000,6,Detached,https://www.rightmove.co.uk/properties/161937110#/?channel=RES_BUY
