price,beds,property_type,url
1692000,5,Detached,https://www.rightmove.co.uk/properties/159540017#/?channel=RES_BUY
1692000,5,House,https://www.rightmove.co.uk/properties/143919197#/?channel=RES_BUY
1692000,5,Terraced,https://www.rightmove.co.uk/properties/87125511#/?channel=RES_BUY
1700000,4,Semi-Detached,https://www.rightmove.co.uk/properties/156530150#/?channel=RES_BUY
1700000,5,Terraced,https://www.rightmove.co.uk/properties/152163104#/?channel=RES_BUY
1700000,4,Detached,https://www.rightmove.co.uk/properties/159975746#/?channel=RES_BUY
1700000,4,Semi-Detached,https://www.rightmove.co.uk/properties/149819273#/?channel=RES_BUY
1700000,5,Terraced,https://www.rightmove.co.uk/properties/159288059#/?channel=RES_BUY
1750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162204551#/?channel=RES_BUY
1750000,4,House,https://www.rightmove.co.uk/properties/159220901#/?channel=RES_BUY
1750000,4,House,https://www.rightmove.co.uk/properties/162803294#/?channel=RES_BUY
1795000,4,Terraced,https://www.rightmove.co.uk/properties/159126161#/?channel=RES_BUY
1795000,4,Terraced,https://www.rightmove.co.uk/properties/154593923#/?channel=RES_BUY
1800000,4,Terraced,https://www.rightmove.co.uk/properties/161803268#/?channel=RES_BUY
1800000,4,Detached,https://www.rightmove.co.uk/properties/161875577#/?channel=RES_BUY
1800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160382795#/?channel=RES_BUY
1800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160492727#/?channel=RES_BUY
1800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160531118#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162175493#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160202414#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/157405058#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162660098#/?channel=RES_BUY
1875000,4,House,https://www.rightmove.co.uk/properties/159889049#/?channel=RES_BUY
1950000,6,Detached,https://www.rightmove.co.uk/properties/160736849#/?channel=RES_BUY
1980000,5,Detached,https://www.rightmove.co.uk/properties/151555829#/?channel=RES_BUY
1999950,6,House,https://www.rightmove.co.uk/properties/157654454#/?channel=RES_BUY
2000000,5,Terraced,https://www.rightmove.co.uk/properties/160510208#/?channel=RES_BUY
2000000,4,Terraced,https://www.rightmove.co.uk/properties/162975536#/?channel=RES_BUY
2000000,4,Terraced,https://www.rightmove.co.uk/properties/153702884#/?channel=RES_BUY
2000000,4,Terraced,https://www.rightmove.co.uk/properties/153939188#/?channel=RES_BUY
2000000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161423537#/?channel=RES_BUY
2000000,5,House,https://www.rightmove.co.uk/properties/160551416#/?channel=RES_BUY
2000000,6,House,https://www.rightmove.co.uk/properties/161597528#/?channel=RES_BUY
2000000,5,Semi-Detached,https://www.rightmove.co.uk/properties/159554804#/?channel=RES_BUY
2000000,4,House,https://www.rightmove.co.uk/properties/161034533#/?channel=RES_BUY
2100000,5,Detached,https://www.rightmove.co.uk/properties/160943576#/?channel=RES_BUY
2100000,5,Semi-Detached,https://www.rightmove.co.uk/properties/159970889#/?channel=RES_BUY
2150000,5,Detached,https://www.rightmove.co.uk/properties/157587392#/?channel=RES_BUY
2150000,6,Semi-Detached,https://www.rightmove.co.uk/properties/162595823#/?channel=RES_BUY
2150000,6,Semi-Detached,https://www.rightmove.co.uk/properties/162597104#/?channel=RES_BUY
2195000,9,Detached,https://www.rightmove.co.uk/properties/160357670#/?channel=RES_BUY
2200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162908507#/?channel=RES_BUY
2250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161275727#/?channel=RES_BUY
2250000,6,Detached,https://www.rightmove.co.uk/properties/162705479#/?channel=RES_BUY
2250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160727933#/?channel=RES_BUY
2350000,4,End of Terrace,https://www.rightmove.co.uk/properties/159882740#/?channel=RES_BUY
